s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
289.4147890,89677.0283011,43166.3766641,-0.9759838,0.0126287, 10.4348095, 0.9451921
290.5406718,89677.6655372,43165.4484711,-0.9976932,-0.0523190, 10.5249147, 2.6975357
291.6312169,89678.2296365,43164.5151542,-1.1030842,-0.1373100, 10.7779289, 3.3723437
292.7372888,89678.6530577,43163.4933374,-1.2144407,-0.0686981, 11.0861176, 3.2630606
293.7995144,89678.9855471,43162.4844895,-1.2694474,-0.0326950, 11.3763744, 2.5554720
294.8402810,89679.2771516,43161.4854090,-1.3491006,-0.1186009, 11.5986189, 0.0973687
295.8906621,89679.4444738,43160.4484404,-1.4870447,-0.1459945, 11.6070028, -3.2569593
296.9349067,89679.4518631,43159.4042220,-1.6110078,-0.0860230, 11.3231979, -2.4393838
298.0343069,89679.3583895,43158.3088027,-1.6993298,-0.0795543, 11.1058858, -2.0069531
299.1255989,89679.1713269,43157.2336627,-1.7766697,-0.0689322, 10.9238557, -4.1065502
300.1007475,89678.9362303,43156.2872779,-1.8021411,0.0266057, 10.5416015, -4.2299768
301.0134844,89678.7384940,43155.3962172,-1.7976338,-0.0186125, 10.1327924, -0.4947625
301.9230855,89678.5264064,43154.5116874,-1.8495130,-0.0949794, 10.0838932, -0.4782755
302.8366515,89678.2373704,43153.6450496,-1.9479910,-0.1196492, 10.0363969, -0.5343875
303.7607033,89677.8506086,43152.8058315,-2.0704477,-0.1363339, 9.9830611, -0.4628284
304.7553181,89677.3200620,43151.9645356,-2.1811948,-0.0993867, 9.9366360, -0.4628284
305.7164396,89676.7309152,43151.2051539,-2.2667366,-0.0813216, 9.8899930, -0.2495986
306.6046688,89676.1352663,43150.5462506,-2.3533481,-0.1098755, 9.8647474, 0.1544063
307.4698545,89675.4960312,43149.9632199,-2.4446102,-0.0978331, 9.8803724, -0.1104307
308.3379498,89674.8074106,43149.4346453,-2.5260481,-0.0892711, 9.8692000, 0.4096305
309.2142900,89674.0728501,43148.9567404,-2.6214760,-0.1250391, 9.9105796, 1.3260916
310.1208722,89673.2626613,43148.5499415,-2.7484671,-0.1485042, 10.0433679, 1.4616103
311.0932321,89672.3414567,43148.2387086,-2.8908190,-0.1512804, 10.1877215, 2.0675486
312.0852813,89671.3649464,43148.0638111,-3.0124366,-0.0997423, 10.3884947, 4.2743159
313.0491662,89670.4041197,43147.9870892,-3.0787958,-0.0350565, 10.7917234, 4.7540877
314.0124108,89669.4418897,43147.9428902,-3.0973862,-0.0034325, 11.2232079, 4.7095606
315.0001507,89668.4550440,43147.9008713,-3.0874973,0.0228246, 11.6348841, 4.6654507
316.0115152,89667.4458395,43147.8348078,-3.0621514,0.0290454, 12.0288206, 0.2245240
316.9805872,89666.4810574,43147.7437247,-3.0361674,0.0220921, 12.0474538, -9.4870748
318.0032401,89665.4652926,43147.6252311,-3.0157671,0.0185995, 11.2332142, -10.0235419
319.0458322,89664.4322339,43147.4845612,-2.9929461,0.0258081, 10.3032592, -7.5086687
320.0773367,89663.4142519,43147.3180854,-2.9522685,0.0544921, 9.5474680, -4.6672523
321.0765281,89662.4385861,43147.1025403,-2.8782276,0.0953324, 9.0459134, -0.6781249
322.0402518,89661.5210921,43146.8076365,-2.7586241,0.1369028, 8.9707075, -0.3875665
323.0916617,89660.5738653,43146.3513208,-2.6255818,0.1366213, 8.9274409, -1.0769858
324.0736852,89659.7566822,43145.8067273,-2.4935485,0.1264304, 8.8060936, -1.5622765
325.0261168,89659.0344715,43145.1858106,-2.3618819,0.1436641, 8.6270339, -0.3456333
325.9948448,89658.3937638,43144.4592243,-2.2132838,0.1566036, 8.5869148, -0.3456333
327.0188260,89657.8440916,43143.5952811,-2.0798326,0.1221398, 8.5466075, 3.1780980
327.9620957,89657.4367780,43142.7444853,-1.9639871,0.1049304, 8.9103664, 3.4199979
328.9781282,89657.0943990,43141.7878774,-1.8563868,0.1114358, 9.2859085, 2.1060158
330.0211030,89656.8576601,43140.7721259,-1.7392994,0.1200337, 9.5097902, 0.2047316
331.0287913,89656.7511396,43139.7700835,-1.6259144,0.1013273, 9.5312739, 2.4106775
332.0312395,89656.7470649,43138.7676435,-1.5349721,0.0809228, 9.7806920, 3.8518888
333.0170960,89656.8222962,43137.7846617,-1.4643890,0.0597817, 10.1665314, 4.8155077
334.0214958,89656.9583498,43136.7895193,-1.4241226,0.0217838, 10.6292137, 4.7704054
335.0129120,89657.1139643,43135.8103920,-1.4250112,-0.0237522, 11.0685089, 4.7257255
336.0089030,89657.2470388,43134.8233311,-1.4645144,-0.0565518, 11.4871372, 3.3398518
336.9895615,89657.3235693,43133.8456634,-1.5238714,-0.0622069, 11.7740244, 2.7477950
337.9924828,89657.3400397,43132.8428774,-1.5874386,-0.0649013, 12.0049154, 1.9913794
339.0114242,89657.2899406,43131.8251683,-1.6530213,-0.0644857, 12.1695091, 1.3347523
340.0360652,89657.1722865,43130.8073045,-1.7122441,-0.0523231, 12.2785956, 3.4727499
341.0440050,89657.0034956,43129.8135982,-1.7590305,-0.0415107, 12.5579768, -30.7812180
342.0066572,89656.8036175,43128.8719252,-1.8020730,-0.0425740, 9.8081139, -5.1910739
